parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock,logerror,transactiondate
11929158,1.0,,,3.0,3.0,,6.0,3.0,,,1415.0,1415.0,,,,,6037.0,,3.0,,,,2.0,34104500.0,-118080000.0,18515.0,,,,,,010C,266.0,SLR3*,60374801.022021,33837.0,3101.0,,96514.0,0.0,,,,1.0,,,1986.0,,,163714.0,368767.0,2016.0,205053.0,4984.12,,,60374801022021.0,0.010217501048200002,2017-05-10
12084377,1.0,,,1.0,2.0,,6.0,1.0,,,1596.0,1596.0,,,,,6037.0,,1.0,,,,2.0,34130944.0,-118237656.0,7487.0,,,,,,0100,261.0,GLR1YY,60373021.025006,45457.0,3101.0,272725.0,96324.0,0.0,,,,1.0,,,1929.0,,,153400.0,644000.0,2016.0,490600.0,7019.55,,,60373021025006.0,-0.046115169395,2017-06-23
14347096,13.0,,,2.0,3.0,,,2.0,,,1560.0,1560.0,,,,,6059.0,1.0,2.0,2.0,417.0,,,33717620.0,-117752822.0,4050.0,1.0,,,,1.0,122,261.0,,60590524.213011,52650.0,1286.0,276486.0,96954.0,6.0,,,,,,,1980.0,1.0,,156702.0,455491.0,2016.0,298789.0,4680.74,,,60590524213011.0,-0.012249419091299998,2017-04-13
12428623,1.0,,,3.0,4.0,,8.0,3.0,,,1674.0,1674.0,,,,,6037.0,,3.0,,,,2.0,33847742.0,-118082126.0,2020.0,,,,,,010D,269.0,LKC4-PDSF*,60375550.01200601,12292.0,3101.0,,96215.0,0.0,,,,1.0,,,1979.0,,,164329.0,205437.0,2016.0,41108.0,2534.1,,,60375550012006.0,0.0229307670786,2017-05-26
13056987,1.0,,,3.0,3.0,,7.0,3.0,,,2160.0,2160.0,,,,,6037.0,,3.0,,,,2.0,34161078.0,-117900864.0,5070.0,,,,,,0100,261.0,AZW-CF*,60374006.031002,37015.0,3101.0,,96464.0,0.0,,,,1.0,,,2002.0,,,349340.0,558864.0,2016.0,209524.0,8315.14,,,60374006031002.0,0.0380235568933,2017-06-14
11524523,1.0,,,2.0,2.0,,7.0,2.0,,,1310.0,1310.0,,,,,6037.0,,2.0,,,,2.0,33971500.0,-118429000.0,39211.0,,,,,,010C,266.0,LAC2(PV),60372756.021016,12447.0,3101.0,13327.0,96072.0,0.0,,,,1.0,,,2003.0,,,245996.0,487014.0,2016.0,241018.0,8397.29,,,60372756021016.0,0.0516399097595,2017-08-11
11624089,1.0,,,2.0,2.0,,9.0,2.0,,,1330.0,1330.0,,,,,6037.0,,2.0,,,,2.0,34056700.0,-118412000.0,589265.0,1.0,,,,1.0,010C,266.0,LAR4,60372679.01101801,12447.0,3101.0,114246.0,96048.0,0.0,,,,1.0,,,1985.0,,,223903.0,538177.0,2016.0,314274.0,6450.13,,,60372679011018.0,0.048295404035300006,2017-01-10
11234252,1.0,,,2.0,2.0,,6.0,2.0,,,1178.0,1178.0,,,,,6037.0,,2.0,,,,2.0,34554007.0,-118066756.0,4966.0,,,,,,0100,261.0,PDRPD15U*,60379107.153002,40227.0,3101.0,,97328.0,0.0,,,,1.0,,,1984.0,,,106935.0,133667.0,2016.0,26732.0,2479.61,,,60379107153002.0,-0.0674941654909,2017-05-18
12103308,1.0,,,1.0,1.0,,,1.0,,,890.0,890.0,,,,,6037.0,,1.0,,,,2.0,34143639.0,-118140887.0,,,,,,,010C,266.0,PSC-,60374636.023,47019.0,3101.0,275405.0,96289.0,0.0,,,,1.0,,,2013.0,,,217263.0,623363.0,2016.0,406100.0,7185.5,,,60374636023000.0,0.0616516531906,2017-06-21
12960001,1.0,,,3.0,3.0,,8.0,3.0,,,1568.0,1568.0,,,,,6037.0,,3.0,,,,2.0,34132600.0,-118012000.0,13459.0,,,,,,010C,266.0,MORPD*,60374309.022004,32923.0,3101.0,,96273.0,0.0,,,,1.0,,,2001.0,,,187241.0,470576.0,2016.0,283335.0,6167.58,,,60374309022004.0,-0.0385117376631,2017-05-31
12380998,1.0,,,3.0,2.0,,8.0,3.0,,,1249.0,1249.0,,,,,6037.0,,3.0,,,,2.0,33992756.0,-118111014.0,,,,,,,010C,266.0,MNC2*,60375321.021006,25953.0,3101.0,,96192.0,0.0,,,,1.0,,,2011.0,,,167537.0,294860.0,2016.0,127323.0,4349.93,,,60375321021006.0,0.035231803633,2017-03-13
12506737,1.0,,,3.0,4.0,,9.0,3.0,,,3446.0,3446.0,,,,,6037.0,,3.0,,,,2.0,33800593.0,-118161198.0,6986.0,,,,,,010D,269.0,SHR5*,60375734.031004,27103.0,3101.0,,96234.0,0.0,,,,1.0,,,2002.0,,,410800.0,981900.0,2016.0,571100.0,11889.96,,,60375734031004.0,0.00499658600188,2017-03-10
12692967,1.0,,,2.0,2.0,,8.0,2.0,,,1282.0,1282.0,,,,,6037.0,,2.0,,,,2.0,33757100.0,-118313000.0,127113.0,,,,,,010C,266.0,RPRS-4*,60376707.012013,54053.0,3101.0,,96122.0,0.0,,,,1.0,,,1979.0,,,166401.0,251246.0,2016.0,84845.0,3211.53,,,60376707012013.0,-0.190671488684,2017-04-18
10742094,1.0,,,3.0,3.0,,7.0,3.0,,,1749.0,1749.0,,,,,6037.0,,3.0,,,,2.0,34148271.0,-118772365.0,1125.0,1.0,,,,1.0,010C,266.0,AHRPD1O*,60378003.24401899,9840.0,3101.0,764095.0,96336.0,0.0,,,,1.0,,,1981.0,,,169464.0,321332.0,2016.0,151868.0,3903.96,,,60378003244019.0,0.0616264523536,2017-06-27
12847887,1.0,,,3.0,5.0,,8.0,3.0,,,2453.0,2453.0,,,,,6037.0,,3.0,,,,2.0,33975183.0,-117873263.0,18904.0,,,,,,0100,261.0,LCR110000*,60374087.061013,22827.0,3101.0,,96492.0,0.0,,,,1.0,,,1986.0,,,209336.0,634141.0,2016.0,424805.0,7866.36,,,60374087061013.0,-0.00725773687101,2017-07-27
10972777,1.0,,,3.0,3.0,,8.0,3.0,,,1616.0,1616.0,,,,,6037.0,,3.0,,,,2.0,34305788.0,-118426768.0,239920.0,,,,,,01DC,266.0,LARD2,60371061.14100301,12447.0,3101.0,34213.0,96368.0,0.0,,,,1.0,,,2006.0,,,216451.0,270563.0,2016.0,54112.0,3353.06,,,60371061141003.0,0.026051517678200003,2017-03-08
10915107,1.0,,,3.0,4.0,,8.0,3.0,,,2545.0,2545.0,,,,,6037.0,,3.0,,,,2.0,34137408.0,-118365637.0,7942.0,,,,,,0100,261.0,LAR1,60371438.001001,12447.0,3101.0,47880.0,96449.0,0.0,,,,1.0,,,1950.0,,,500516.0,1025257.0,2016.0,524741.0,12340.95,,,60371438001001.0,0.0939881642704,2017-09-07
13066663,1.0,,,3.0,3.0,,8.0,3.0,,,1730.0,1730.0,,,,,6037.0,,3.0,,,,2.0,34029803.0,-117765310.0,8437.0,,,,,,0100,261.0,POPRD*,60374033.182,20008.0,3101.0,,96506.0,0.0,,,,1.0,,,1981.0,,,236451.0,515238.0,2016.0,278787.0,6632.06,Y,15.0,60374033182000.0,-0.000276769619993,2017-03-06
12821519,1.0,,,6.0,5.0,,12.0,6.0,,,6469.0,6469.0,,,,,6037.0,,6.0,,,,2.0,33997140.0,-117992309.0,63437.0,,,,,,0100,261.0,LCA1YY,60374084.02201,45602.0,3101.0,,96489.0,0.0,,,,1.0,,,1991.0,,,644944.0,1061038.0,2016.0,416094.0,12028.15,,,60374084022010.0,0.20936224413,2017-08-18
11350262,1.0,,,4.0,5.0,,7.0,4.0,,,3368.0,3368.0,,,,,6037.0,,4.0,,,,20.0,34470171.0,-118641408.0,5029.0,1.0,,,,1.0,0101,261.0,,60379201.191001,10734.0,3101.0,,96398.0,0.0,,,,1.0,,,2001.0,,,380000.0,643000.0,2016.0,263000.0,10276.58,,,60379201191001.0,-0.00987517672485,2017-05-16
11160556,1.0,,,2.0,3.0,,8.0,2.0,,,1437.0,1437.0,,,,,6037.0,,2.0,,,,2.0,34454339.0,-118387742.0,10169.0,,,,,,0100,261.0,SCUR2,60379108.081038,54311.0,3101.0,37739.0,96401.0,0.0,,,,1.0,,,1994.0,,,145000.0,451000.0,2016.0,306000.0,6439.21,,,60379108081038.0,0.000162813352561,2017-07-21
11203059,1.0,,,3.0,3.0,,7.0,3.0,,,1854.0,1854.0,,,,,6037.0,,3.0,,,,2.0,34577165.0,-118082148.0,1135839.0,,,,,,01DC,266.0,PDR2*,60379106.02102099,40227.0,3101.0,,97328.0,0.0,,,,1.0,,,2008.0,,,144100.0,192000.0,2016.0,47900.0,3992.72,,,60379106021021.0,-0.0326558220802,2017-03-08
10866793,1.0,,,6.0,4.0,,9.0,6.0,,,6985.0,6985.0,,,,,6037.0,,6.0,,,,2.0,34155901.0,-118490658.0,17889.0,1.0,,,,1.0,0101,261.0,LARE9,60371397.012009,12447.0,3101.0,51906.0,96426.0,0.0,,,,1.0,,,1990.0,,,1081966.0,1655388.0,2016.0,573422.0,20235.35,,,60371397012009.0,0.406780771682,2017-06-30
14637330,1.0,,,2.0,3.0,,,2.0,,,1253.0,1253.0,,,,,6059.0,,2.0,2.0,0.0,,24.0,33607600.0,-117741000.0,,,,,,,34,266.0,,60590626.482012,46098.0,1286.0,,96963.0,6.0,,,,,,,1972.0,1.0,,114821.0,270923.0,2016.0,156102.0,2734.18,,,60590626482012.0,0.0130383464511,2017-09-01
12525447,1.0,,,2.0,1.0,,8.0,2.0,,,980.0,980.0,,,,,6037.0,,2.0,,,,2.0,33760207.0,-118116668.0,978900.0,1.0,,,,1.0,010C,266.0,LBPD1,60375776.041024,46298.0,3101.0,343505.0,96237.0,0.0,,,,1.0,,,1974.0,,,101000.0,446000.0,2016.0,345000.0,5354.67,,,60375776041024.0,-0.006181851335569999,2017-09-06
10967536,1.0,,,3.0,3.0,,6.0,3.0,,,1286.0,1286.0,,,,,6037.0,,3.0,,,,2.0,34297300.0,-118451000.0,114744.0,1.0,,,,1.0,010C,266.0,LARD3,60371070.201013,12447.0,3101.0,34213.0,96368.0,0.0,,,,1.0,,,1985.0,,,84749.0,105929.0,2016.0,21180.0,1310.02,,,60371070201013.0,0.0111540195955,2017-06-23
12052470,1.0,,,2.0,4.0,,8.0,2.0,,,2041.0,2041.0,,,,,6037.0,,2.0,,,,2.0,34175323.0,-118279741.0,12504.0,,,,,,0100,261.0,GLR1YY,60373014.002011,45457.0,3101.0,273617.0,96320.0,0.0,,,,1.0,,,1926.0,,,121784.0,167322.0,2016.0,45538.0,1904.82,,,60373014002011.0,-0.139185048483,2017-03-17
11211195,1.0,,,3.0,3.0,,8.0,3.0,,,1793.0,1793.0,,,,,6037.0,,3.0,,,,2.0,34562175.0,-118050178.0,11671.0,1.0,,,,1.0,0101,261.0,LCRA7OOO,60379107.112001,40227.0,3101.0,,97330.0,0.0,,,,1.0,,,1988.0,,,109910.0,137384.0,2016.0,27474.0,2641.83,,,60379107112001.0,-0.0650267123773,2017-03-31
11121308,1.0,,,3.0,4.0,,8.0,3.0,,,2272.0,2272.0,,,,,6037.0,,3.0,,,,2.0,34427184.0,-118543535.0,2828.0,,,,,,0100,261.0,SCSP,60379201.152038,54311.0,3101.0,48200.0,96378.0,0.0,,,,1.0,,,2001.0,,,292859.0,490261.0,2016.0,197402.0,6760.91,,,60379201152038.0,0.0303457821048,2017-06-01
12109545,1.0,,,3.0,2.0,,8.0,3.0,,,990.0,990.0,,,,,6037.0,,3.0,,,,2.0,34154100.0,-118129000.0,13614.0,,,,,,010C,266.0,PSR4,60374623.012002,47019.0,3101.0,275958.0,96294.0,0.0,,,,1.0,,,2007.0,,,182096.0,412169.0,2016.0,230073.0,4835.88,Y,12.0,60374623012002.0,-0.0165392972864,2017-05-22
11942642,1.0,,,1.0,2.0,,5.0,1.0,,,844.0,844.0,,,,,6037.0,,1.0,,,,2.0,34082429.0,-118261907.0,7500.0,,,,,,0108,261.0,LARD2,60371956.001002,12447.0,3101.0,268473.0,96007.0,0.0,,,,1.0,,,1922.0,,,292323.0,897231.0,2016.0,604908.0,10739.56,,,60371956001002.0,-0.00777295757388,2017-05-30
14187192,1.0,,,2.0,2.0,,,2.0,,,2091.0,2091.0,,,,,6059.0,,2.0,3.0,752.0,,6.0,33887163.0,-117820164.0,24003.0,,,,,,122,261.0,,60590218.022013,21412.0,1286.0,,97078.0,7.0,,,,,,,1963.0,1.0,True,139031.0,812200.0,2016.0,673169.0,8908.86,,,60590218022013.0,0.0374595315614,2017-01-18
13907479,5.0,,,2.0,3.0,,,2.0,,,1273.0,1273.0,,,,,6059.0,1.0,2.0,2.0,400.0,,6.0,33840278.0,-117992359.0,6200.0,,,,,,122,261.0,,60591104.021006,10608.0,1286.0,,96180.0,6.0,,,,,,,1955.0,1.0,,54205.0,465000.0,2016.0,410795.0,8436.26,,,60591104021006.0,-0.0183683966544,2017-05-08
11136009,1.0,,,3.0,5.0,,7.0,3.0,,,2752.0,2752.0,,,,,6037.0,,3.0,,,,2.0,34407513.0,-118582795.0,8435.0,,,,,,0100,261.0,LCA2,60379203.391054,,3101.0,,96395.0,0.0,,,,1.0,,,2003.0,,,271072.0,706809.0,2016.0,435737.0,9666.78,,,60379203391054.0,-0.0143842956772,2017-03-24
11659372,1.0,,,3.0,3.0,,7.0,3.0,,,1801.0,1801.0,,,,,6037.0,,3.0,,,,2.0,34052100.0,-118475000.0,36339.0,1.0,,,,1.0,010C,266.0,LAR3,60372640.00201701,12447.0,3101.0,113910.0,96030.0,0.0,,,,1.0,,,1974.0,,,130444.0,179287.0,2016.0,48843.0,2183.5,,,60372640002017.0,-0.0394488219468,2017-03-01
11870604,1.0,,,3.0,3.0,,8.0,3.0,,,1332.0,1332.0,,,,,6037.0,,3.0,,,,2.0,34101861.0,-118180113.0,278709.0,1.0,,,,1.0,010C,266.0,LARD5,60372013.022,12447.0,3101.0,114914.0,96023.0,0.0,,,,1.0,,,1978.0,,,124789.0,285766.0,2016.0,160977.0,3472.17,,,60372013022000.0,-0.0547707117551,2017-03-16
12729226,1.0,,,2.0,3.0,,6.0,2.0,,,1440.0,1440.0,,,,,6037.0,,2.0,,,,2.0,33929387.0,-118030299.0,6559.0,,,,,,0100,261.0,LCA1*,60375031.052008,118225.0,3101.0,,96172.0,0.0,,,,1.0,,,1987.0,,,174148.0,414351.0,2016.0,240203.0,3767.18,,,60375031052008.0,0.0062405299917,2017-04-28
12014163,1.0,,,7.0,4.0,,10.0,7.0,,,5683.0,5683.0,,,,,6037.0,,7.0,,,,2.0,34110545.0,-118344202.0,20945.0,,,,,,0100,261.0,LARE15,60371897.02101,12447.0,3101.0,274049.0,96049.0,0.0,,,,1.0,,,1990.0,,,726229.0,1192836.0,2016.0,466607.0,14696.85,,,60371897021010.0,0.125693492644,2017-05-08
12069866,1.0,,,2.0,3.0,,8.0,2.0,,,1994.0,1994.0,,,,,6037.0,,2.0,,,,2.0,34163445.0,-118236590.0,6537.0,,,,,,0100,261.0,GLR1YY,60373011.001005,45457.0,3101.0,275257.0,96326.0,0.0,,,,1.0,,,1932.0,,,197245.0,644153.0,2016.0,446908.0,7032.9,,,60373011001005.0,-0.075224232564,2017-07-07
14154508,13.0,,,4.0,5.0,,,4.0,,,3353.0,3353.0,,,,,6059.0,,4.0,2.0,630.0,True,,33944163.0,-117913496.0,12100.0,1.0,,,1.0,,122,261.0,,60590015.013013,17150.0,1286.0,,97035.0,9.0,,,,,,,1968.0,2.0,,122724.0,153176.0,2016.0,30452.0,1954.12,,,60590015013013.0,-0.0559950249024,2017-04-21
11113576,1.0,,,3.0,3.0,,8.0,3.0,,,2084.0,2084.0,,,,,6037.0,,3.0,,,,2.0,34464351.0,-118544536.0,3759.0,,,,,,010D,269.0,SCUR2,60379201.09102,54311.0,3101.0,48200.0,96377.0,0.0,,,,1.0,,,1998.0,,,278734.0,423353.0,2016.0,144619.0,6117.01,,,60379201091020.0,-0.036906780332,2017-04-28
11107729,1.0,,,2.0,3.0,,6.0,2.0,,,1300.0,1300.0,,,,,6037.0,,2.0,,,,2.0,34420185.0,-118476805.0,6466.0,,,,,,0100,261.0,SCUR2,60379200.36100201,54311.0,3101.0,37739.0,96374.0,0.0,,,,1.0,,,1966.0,,,181729.0,416251.0,2016.0,234522.0,5645.17,,,60379200361002.0,-0.00735961318596,2017-03-21
11206519,1.0,,,2.0,4.0,,8.0,2.0,,,1436.0,1436.0,,,,,6037.0,,2.0,,,,2.0,34564999.0,-118058306.0,7303.0,,,,,,0100,261.0,LCRA7000*,60379106.062001,40227.0,3101.0,,97328.0,0.0,,,,1.0,,,1989.0,,,168000.0,210000.0,2016.0,42000.0,3479.21,Y,15.0,60379106062001.0,-0.00394955690952,2017-07-28
14499857,1.0,,,1.5,2.0,,,1.5,,,1191.0,1191.0,,,,,6059.0,1.0,1.0,2.0,441.0,,6.0,33645582.0,-117641040.0,3300.0,,,,,,122,261.0,,60590320.331003,12773.0,1286.0,,96996.0,5.0,,1.0,,,,,1987.0,,,133139.0,283392.0,2016.0,150253.0,2866.6,,,60590320331003.0,0.0591055661392,2017-07-27
12898430,1.0,,,1.0,2.0,,6.0,1.0,,,833.0,833.0,,,,,6037.0,,1.0,,,,2.0,34106186.0,-117759447.0,6352.0,,,,,,010C,266.0,LVPR10A*,60374016.021029,39308.0,3101.0,,96494.0,0.0,,,,1.0,,,1978.0,,,94078.0,179224.0,2016.0,85146.0,2232.64,,,60374016021029.0,-0.0419020261419,2017-08-30
11216373,1.0,,,2.0,3.0,,8.0,2.0,,,1958.0,1958.0,,,,,6037.0,,2.0,,,,2.0,34575786.0,-118016302.0,7245.0,,,,,,0100,261.0,PDA2,60379107.05200501,40227.0,3101.0,,97330.0,0.0,,,,1.0,,,2007.0,,,148545.0,198059.0,2016.0,49514.0,4292.33,,,60379107052005.0,-0.0229127767834,2017-05-04
12855549,1.0,,,5.0,5.0,,7.0,5.0,,,3791.0,3791.0,,,,,6037.0,,5.0,,,,2.0,33995608.0,-117988142.0,25532.0,1.0,,,,1.0,0101,261.0,LCRA15,60374085.033,45602.0,3101.0,,96489.0,0.0,,,,1.0,,,1957.0,,,612937.0,866566.0,2016.0,253629.0,10050.19,,,60374085033000.0,0.0489672205817,2017-01-04
10808099,1.0,,,4.0,4.0,,7.0,4.0,,,3256.0,3256.0,,,,,6037.0,,4.0,,,,2.0,34158403.0,-118598808.0,7480.0,,,,,,0100,261.0,LARE40,60371375.023018,12447.0,3101.0,48570.0,96387.0,0.0,,,,1.0,,,2007.0,,,225713.0,750198.0,2016.0,524485.0,9215.0,,,60371375023018.0,-0.0755710785229,2017-01-26
12903366,1.0,,,1.0,2.0,,6.0,1.0,,,884.0,884.0,,,,,6037.0,,1.0,,,,2.0,34097549.0,-117835939.0,428036.0,,,,,,010C,266.0,SDAP*,60374013.122026,33836.0,3101.0,,96513.0,0.0,,,,1.0,,,1975.0,,,217400.0,279000.0,2016.0,61600.0,3450.54,,,60374013122026.0,-0.0234783030815,2017-08-09
12096901,1.0,,,2.0,2.0,,,2.0,,,1000.0,1000.0,,,,,6037.0,,2.0,,,,2.0,34144700.0,-118154000.0,14744.0,,,,,,010C,266.0,PSC-,60374637.002013,47019.0,3101.0,275411.0,96293.0,0.0,,,,1.0,,,2006.0,,,221752.0,557252.0,2016.0,335500.0,6611.21,,,60374637002013.0,-0.0036888771692,2017-09-13
12934429,1.0,,,3.0,4.0,,8.0,3.0,,,2494.0,2494.0,,,,,6037.0,,3.0,,,,2.0,34074436.0,-117819162.0,9072.0,1.0,,,,1.0,0101,261.0,SDSFH*,60374013.031021,33836.0,3101.0,,96513.0,0.0,,,,1.0,,,1986.0,,,326685.0,478826.0,2016.0,152141.0,5905.93,,,60374013031021.0,0.015302358927,2017-07-19
11927720,1.0,,,2.0,3.0,,8.0,2.0,,,1255.0,1255.0,,,,,6037.0,,2.0,,,,2.0,34108502.0,-118061212.0,3148.0,,,,,,0100,261.0,TCR3YY,60374319.00300401,14111.0,3101.0,,96517.0,0.0,,,,1.0,,,1946.0,,,126785.0,241432.0,2016.0,114647.0,3002.11,,,60374319003004.0,0.0942133667083,2017-06-30
11878398,1.0,,,3.0,4.0,,7.0,3.0,,,3920.0,3920.0,,,,,6037.0,,3.0,,,,2.0,34109163.0,-118169187.0,9524.0,,,,,,0100,261.0,SPR110000*,60374807.02201,27183.0,3101.0,,96280.0,0.0,,,,1.0,,,1981.0,,,373457.0,578383.0,2016.0,204926.0,7322.89,,,60374807022010.0,-0.104592547446,2017-04-20
10798421,1.0,,,3.0,2.0,,8.0,3.0,,,1218.0,1218.0,,,,,6037.0,,3.0,,,,2.0,34175100.0,-118539000.0,41537.0,1.0,,,,1.0,010C,266.0,LAR3,60371393.022,12447.0,3101.0,47950.0,96379.0,0.0,,,,1.0,,,1975.0,,,146130.0,169742.0,2016.0,23612.0,2125.66,,,60371393022000.0,-0.0115199388132,2017-04-20
12444130,1.0,,,2.0,2.0,,8.0,2.0,,,918.0,918.0,,,,,6037.0,,2.0,,,,2.0,33881100.0,-118149000.0,29027.0,,,,,,010C,266.0,PARM*,60375539.023011,6395.0,3101.0,,96220.0,0.0,,,,1.0,,,1990.0,,,96700.0,245000.0,2016.0,148300.0,3037.6,,,60375539023011.0,-0.025014785577,2017-03-30
12866984,1.0,,,2.0,3.0,,6.0,2.0,,,1429.0,1429.0,,,,,6037.0,,2.0,,,,2.0,34105884.0,-117720139.0,6115.0,,,,,,0100,261.0,CLRS8000*,60374019.024019,30908.0,3101.0,763080.0,96469.0,0.0,,,,1.0,,,1949.0,,,193497.0,505567.0,2016.0,312070.0,6139.1,,,60374019024019.0,0.00291581979829,2017-03-17
11235809,1.0,,,3.0,4.0,,8.0,3.0,,,1978.0,1978.0,,,,,6037.0,,3.0,,,,2.0,34543657.0,-118060082.0,9785.0,,,,,,0100,261.0,PDA12*,60379107.161023,40227.0,3101.0,,97328.0,0.0,,,,1.0,,,1990.0,,,135812.0,169765.0,2016.0,33953.0,3132.69,Y,13.0,60379107161023.0,0.0327088797438,2017-05-22
11195808,1.0,,,3.0,3.0,,8.0,3.0,,,1687.0,1687.0,,,,,6037.0,,3.0,,,,2.0,34615421.0,-118127815.0,226106.0,,,,,,01DC,266.0,PDMA*,60379102.011037,40227.0,3101.0,,97328.0,0.0,,,,1.0,,,2001.0,,,151600.0,189500.0,2016.0,37900.0,4028.63,,,60379102011037.0,0.0387187411172,2017-06-20
12012228,1.0,,,4.0,6.0,,4.0,4.0,,,2793.0,,,2793.0,,,6037.0,,4.0,,,,,34096381.0,-118331272.0,6378.0,,,,,,0400,248.0,LARD1.5,60371908.02200501,12447.0,3101.0,32059.0,96009.0,0.0,,,,4.0,,,1919.0,,,131760.0,391425.0,2016.0,259665.0,4925.98,,,60371908022005.0,0.405512973044,2017-01-27
12607352,1.0,,,1.0,1.0,,7.0,1.0,,,526.0,526.0,,,,,6037.0,,1.0,,,,2.0,33823600.0,-118342000.0,47950.0,,,,,,010C,266.0,TORR-MD,60376511.022,54722.0,3101.0,,96163.0,0.0,,,,1.0,,,2002.0,,,71100.0,239000.0,2016.0,167900.0,2833.31,,,60376511022000.0,0.024455777585,2017-03-23
13081907,1.0,,,2.0,3.0,,6.0,2.0,,,1260.0,1260.0,,,,,6037.0,,2.0,,,,2.0,34006804.0,-117889013.0,6269.0,,,,,,0100,261.0,LCA16000*,60374081.411016,14542.0,3101.0,,96525.0,0.0,,,,1.0,,,1976.0,,,67664.0,92323.0,2016.0,24659.0,1430.92,,,60374081411016.0,-0.008597139197459998,2017-06-09
14705319,5.0,,,3.5,3.0,,,3.5,,,2475.0,2475.0,,,,,6059.0,,3.0,2.0,0.0,,6.0,33681900.0,-117998000.0,,,,,,,34,266.0,,60590993.093028,25218.0,1286.0,,96966.0,0.0,,1.0,,,,,1984.0,,,249438.0,448936.0,2016.0,199498.0,5150.78,,,60590993093028.0,0.0835565545525,2017-06-29
11095731,1.0,,,3.0,3.0,,8.0,3.0,,,1429.0,1429.0,,,,,6037.0,,3.0,,,,2.0,34233300.0,-118602000.0,48866.0,,,,,,01DC,266.0,LAR3,60371132.333002,12447.0,3101.0,30731.0,96339.0,0.0,,,,1.0,,,2002.0,,,211688.0,324675.0,2016.0,112987.0,3912.72,,,60371132333002.0,-0.015441575411,2017-08-14
13035274,1.0,,,3.0,4.0,,8.0,3.0,,,2464.0,2464.0,,,,,6037.0,,3.0,,,,2.0,34115568.0,-117844172.0,8858.0,,,,,,0100,261.0,GDR1,60374012.022017,11626.0,3101.0,,96485.0,0.0,,,,1.0,,,1997.0,,,331500.0,670000.0,2016.0,338500.0,7965.92,,,60374012022017.0,-0.0102113558507,2017-08-31
11619992,1.0,,,1.0,1.0,,7.0,1.0,,,1350.0,1350.0,,,,,6037.0,,1.0,,,,2.0,34057400.0,-118427000.0,19534.0,,,,,,010C,266.0,LAR3,60372657.002012,12447.0,3101.0,118920.0,96005.0,0.0,,,,1.0,,,1986.0,,,138152.0,573280.0,2016.0,435128.0,6941.87,,,60372657002012.0,0.137423709125,2017-02-03
11898943,1.0,,,3.0,3.0,,8.0,3.0,,,1299.0,1299.0,,,,,6037.0,,3.0,,,,2.0,34093700.0,-118123000.0,39654.0,,,,,,010C,266.0,ALCBD/DRD*,60374810.022004,50677.0,3101.0,,96531.0,0.0,,,,1.0,,,1982.0,,,104877.0,174787.0,2016.0,69910.0,2228.04,,,60374810022004.0,0.08156429885760001,2017-01-11
11323978,1.0,,,4.0,5.0,,7.0,4.0,,,3754.0,3754.0,,,,,6037.0,,4.0,,,,2.0,34566214.0,-118167096.0,7100.0,1.0,,,,1.0,0101,261.0,PDSP,60379102.061096,40227.0,3101.0,,97329.0,0.0,,,,1.0,,,2005.0,,,298000.0,397000.0,2016.0,99000.0,8147.82,,,60379102061096.0,-0.00573379906712,2017-02-26
12478717,1.0,,,4.0,3.0,,8.0,4.0,,,1150.0,1150.0,,,,,6037.0,,4.0,,,,2.0,33871359.0,-118114582.0,52958.0,,,,,,010C,266.0,BFCG,60375544.063004,44116.0,3101.0,,96208.0,0.0,,,,1.0,,,2007.0,,,193957.0,282235.0,2016.0,88278.0,3448.43,,,60375544063004.0,-0.167372922383,2017-06-05
11616204,1.0,,,2.0,2.0,,9.0,2.0,,,2897.0,2897.0,,,,,6037.0,,2.0,,,,2.0,34050500.0,-118444000.0,,,,,,,010C,266.0,LAR3,60372655.20300501,12447.0,3101.0,118920.0,96006.0,0.0,,,,1.0,,,2007.0,,,405210.0,1010475.0,2016.0,605265.0,12232.29,,,60372655203005.0,0.0299960612716,2017-03-20
11597945,1.0,,,2.0,3.0,,7.0,2.0,,,1289.0,1289.0,,,,,6037.0,,2.0,,,,2.0,34003923.0,-118390716.0,34017.0,1.0,,,,1.0,010C,266.0,CCPD*,60377025.022024,51617.0,3101.0,262098.0,96095.0,0.0,,,,1.0,,,1975.0,,,140995.0,480405.0,2016.0,339410.0,5656.25,,,60377025022024.0,-0.107571485577,2017-03-29
